 04/06/2020 14:41:47
   RUN    YR MONTH     CAWT  EFFORT
     3  1999    11  838.322   0.033
     3  1999    12  779.526   0.031
     3  2000     1  860.941   0.035
     3  2000     2  732.060   0.031
     3  2000     3  840.378   0.035
     3  2000     4  841.712   0.036
     3  2000     5  826.356   0.035
     3  2000     6  780.380   0.035
     3  2000     7  763.613   0.033
     3  2000     8  764.429   0.034
     3  2000     9  734.862   0.033
     3  2000    10  725.503   0.030
     3  2000    11  809.318   0.037
     3  2000    12  779.256   0.034
     3  2001     1  740.800   0.033
     3  2001     2  815.672   0.036
     3  2001     3  741.647   0.034
     3  2001     4  774.260   0.035
     3  2001     5  747.518   0.034
     3  2001     6  747.070   0.035
     3  2001     7  726.525   0.034
     3  2001     8  807.751   0.037
     3  2001     9  751.518   0.035
     3  2001    10  794.912   0.037
     3  2001    11  781.516   0.037
     3  2001    12  773.744   0.037
     3  2002     1  694.863   0.033
     3  2002     2  738.456   0.033
     3  2002     3  739.867   0.034
     3  2002     4  851.065   0.040
     3  2002     5  808.532   0.039
     3  2002     6  805.157   0.041
     3  2002     7  856.558   0.041
     3  2002     8  813.406   0.041
     3  2002     9  900.381   0.043
     3  2002    10  812.916   0.043
     3  2002    11  906.885   0.047
     3  2002    12  883.609   0.047
     3  2003     1  931.369   0.037
     3  2003     2  878.126   0.035
     3  2003     3  925.047   0.038
     3  2003     4  916.473   0.037
     3  2003     5  967.310   0.039
     3  2003     6  951.269   0.038
     3  2003     7 1008.766   0.039
     3  2003     8 1009.264   0.039
     3  2003     9  993.727   0.039
     3  2003    10  972.334   0.038
     3  2003    11 1071.240   0.042
     3  2003    12 1012.782   0.040
     3  2004     1 1143.821   0.037
     3  2004     2  983.188   0.033
     3  2004     3  945.961   0.032
     3  2004     4 1082.440   0.035
     3  2004     5  971.839   0.032
     3  2004     6 1057.989   0.035
     3  2004     7 1016.316   0.032
     3  2004     8  959.500   0.032
     3  2004     9  885.921   0.029
     3  2004    10  966.698   0.031
     3  2004    11  923.013   0.029
     3  2004    12 1004.394   0.031
     3  2005     1  996.870   0.035
     3  2005     2  997.147   0.034
     3  2005     3  962.165   0.032
     3  2005     4 1033.056   0.034
     3  2005     5  993.591   0.033
     3  2005     6  976.150   0.034
     3  2005     7  952.477   0.033
     3  2005     8 1022.494   0.034
     3  2005     9  921.055   0.031
     3  2005    10 1003.256   0.034
     3  2005    11  965.554   0.032
     3  2005    12  859.838   0.029
     3  2006     1 1032.452   0.038
     3  2006     2 1053.268   0.036
     3  2006     3  954.829   0.034
     3  2006     4 1047.602   0.037
     3  2006     5  929.810   0.034
     3  2006     6  917.737   0.032
     3  2006     7 1001.568   0.036
     3  2006     8  927.426   0.034
     3  2006     9 1053.421   0.036
     3  2006    10 1009.240   0.036
     3  2006    11  983.248   0.035
     3  2006    12  966.862   0.035
     3  2007     1 1057.510   0.037
     3  2007     2  931.544   0.034
     3  2007     3  935.262   0.035
     3  2007     4 1021.815   0.037
     3  2007     5  948.321   0.034
     3  2007     6 1036.636   0.034
     3  2007     7  940.848   0.035
     3  2007     8  945.841   0.035
     3  2007     9  937.283   0.035
     3  2007    10  987.311   0.034
     3  2007    11  971.768   0.034
     3  2007    12  980.271   0.035
     3  2008     1  992.213   0.034
     3  2008     2  950.091   0.033
     3  2008     3 1003.581   0.035
     3  2008     4  955.979   0.033
     3  2008     5  918.353   0.032
     3  2008     6 1048.974   0.035
     3  2008     7  972.518   0.034
     3  2008     8  961.561   0.034
     3  2008     9  895.945   0.031
     3  2008    10  965.591   0.033
     3  2008    11  975.114   0.034
     3  2008    12  967.845   0.035
     3  2009     1  975.039   0.036
     3  2009     2 1036.530   0.037
     3  2009     3  986.713   0.035
     3  2009     4  953.973   0.035
     3  2009     5  932.991   0.034
     3  2009     6 1081.254   0.040
     3  2009     7 1028.455   0.040
     3  2009     8 1022.350   0.039
     3  2009     9  978.702   0.038
     3  2009    10 1045.358   0.040
     3  2009    11 1086.012   0.043
     3  2009    12 1148.939   0.045
     3  2010     1 1151.129   0.036
     3  2010     2 1200.561   0.039
     3  2010     3 1137.074   0.037
     3  2010     4 1242.370   0.041
     3  2010     5 1207.953   0.041
     3  2010     6 1206.258   0.040
     3  2010     7 1270.944   0.041
     3  2010     8 1162.519   0.039
     3  2010     9 1139.241   0.038
     3  2010    10 1260.696   0.039
     3  2010    11 1162.704   0.037
     3  2010    12 1137.189   0.037
     3  2011     1 1184.479   0.035
     3  2011     2 1039.414   0.031
     3  2011     3 1140.746   0.033
     3  2011     4 1097.238   0.032
     3  2011     5 1223.109   0.034
     3  2011     6 1042.566   0.030
     3  2011     7 1169.045   0.032
     3  2011     8 1164.586   0.033
     3  2011     9 1164.466   0.032
     3  2011    10 1182.125   0.032
     3  2011    11 1182.391   0.032
     3  2011    12 1143.407   0.032
     3  2012     1 1096.613   0.033
     3  2012     2 1154.496   0.035
     3  2012     3 1101.545   0.033
     3  2012     4 1118.582   0.033
     3  2012     5 1136.656   0.033
     3  2012     6 1051.307   0.032
     3  2012     7 1118.654   0.033
     3  2012     8  965.961   0.030
     3  2012     9  971.178   0.029
     3  2012    10 1075.794   0.031
     3  2012    11 1028.728   0.029
     3  2012    12 1095.968   0.030
     3  2013     1 1101.706   0.035
     3  2013     2 1106.398   0.037
     3  2013     3  990.183   0.033
     3  2013     4  988.504   0.033
     3  2013     5 1104.537   0.036
     3  2013     6 1075.671   0.038
     3  2013     7 1132.893   0.039
     3  2013     8 1050.420   0.037
     3  2013     9 1117.929   0.039
     3  2013    10 1152.175   0.041
     3  2013    11 1107.204   0.039
     3  2013    12 1174.324   0.044
     3  2014     1 1115.278   0.034
     3  2014     2 1190.365   0.036
     3  2014     3 1276.949   0.039
     3  2014     4 1230.497   0.037
     3  2014     5 1257.592   0.039
     3  2014     6 1210.607   0.039
     3  2014     7 1248.706   0.038
     3  2014     8 1304.777   0.040
     3  2014     9 1298.072   0.040
     3  2014    10 1285.553   0.040
     3  2014    11 1380.829   0.040
     3  2014    12 1239.941   0.038
     3  2015     1 1364.719   0.036
     3  2015     2 1318.449   0.035
     3  2015     3 1345.031   0.035
     3  2015     4 1232.695   0.034
     3  2015     5 1302.213   0.035
     3  2015     6 1261.023   0.033
     3  2015     7 1239.623   0.033
     3  2015     8 1316.341   0.034
     3  2015     9 1218.234   0.034
     3  2015    10 1208.992   0.032
     3  2015    11 1212.077   0.032
     3  2015    12 1241.696   0.032
     3  2016     1 1202.887   0.032
     3  2016     2 1279.398   0.034
     3  2016     3 1424.270   0.036
     3  2016     4 1253.866   0.034
     3  2016     5 1220.436   0.033
     3  2016     6 1270.739   0.034
     3  2016     7 1292.325   0.034
     3  2016     8 1279.936   0.034
     3  2016     9 1252.653   0.033
     3  2016    10 1277.174   0.034
     3  2016    11 1325.541   0.033
     3  2016    12 1291.083   0.033
     3  2017     1 1215.867   0.033
     3  2017     2 1168.269   0.032
     3  2017     3 1266.579   0.034
     3  2017     4 1183.786   0.030
     3  2017     5 1238.265   0.033
     3  2017     6 1205.504   0.033
     3  2017     7 1201.139   0.032
     3  2017     8 1195.538   0.033
     3  2017     9 1241.925   0.034
     3  2017    10 1279.619   0.035
     3  2017    11 1184.021   0.031
     3  2017    12 1312.448   0.035
     3  2018     1 1281.738   0.036
     3  2018     2 1223.037   0.035
     3  2018     3 1268.760   0.036
     3  2018     4 1134.692   0.032
     3  2018     5 1076.819   0.031
     3  2018     6 1082.964   0.030
     3  2018     7 1151.036   0.032
     3  2018     8 1189.578   0.032
     3  2018     9 1142.685   0.032
     3  2018    10 1225.473   0.034
     3  2018    11 1105.657   0.031
     3  2018    12 1030.081   0.029
     3  2019     1 1116.992   0.034
     3  2019     2 1089.269   0.035
     3  2019     3 1136.096   0.034
     3  2019     4 1108.612   0.035
     3  2019     5 1059.112   0.032
     3  2019     6 1111.827   0.033
     3  2019     7 1009.555   0.031
     3  2019     8 1104.360   0.034
     3  2019     9  949.304   0.030
     3  2019    10 1134.825   0.034
     3  2019    11  972.761   0.030
     3  2019    12  991.055   0.029
     4  1990     1  995.957   0.033
     4  1990     2 1023.593   0.034
     4  1990     3 1061.484   0.035
     4  1990     4  983.554   0.033
     4  1990     5 1023.484   0.034
     4  1990     6  988.057   0.033
     4  1990     7 1093.748   0.036
     4  1990     8  991.168   0.033
     4  1990     9 1065.575   0.035
     4  1990    10 1075.797   0.034
     4  1990    11 1044.287   0.036
     4  1990    12 1038.250   0.034
     4  1991     1 1035.355   0.036
     4  1991     2  971.386   0.034
     4  1991     3 1036.917   0.035
     4  1991     4  998.510   0.034
     4  1991     5 1055.556   0.034
     4  1991     6 1073.568   0.035
     4  1991     7 1016.233   0.034
     4  1991     8 1084.833   0.035
     4  1991     9 1054.940   0.035
     4  1991    10  983.424   0.035
     4  1991    11 1011.991   0.034
     4  1991    12 1001.043   0.034
     4  1992     1 1082.370   0.035
     4  1992     2 1016.042   0.034
     4  1992     3 1029.033   0.033
     4  1992     4 1066.177   0.036
     4  1992     5  963.357   0.033
     4  1992     6 1013.227   0.034
     4  1992     7 1078.798   0.036
     4  1992     8 1020.006   0.033
     4  1992     9 1068.014   0.035
     4  1992    10 1047.145   0.035
     4  1992    11 1019.581   0.034
     4  1992    12 1002.409   0.034
     4  1993     1 1114.964   0.037
     4  1993     2 1100.544   0.036
     4  1993     3  983.618   0.033
     4  1993     4 1000.154   0.034
     4  1993     5 1044.569   0.036
     4  1993     6 1036.040   0.034
     4  1993     7 1023.249   0.033
     4  1993     8 1020.439   0.035
     4  1993     9 1008.206   0.035
     4  1993    10 1122.143   0.036
     4  1993    11  993.059   0.033
     4  1993    12 1025.036   0.034
     4  1994     1  988.285   0.034
     4  1994     2 1147.252   0.038
     4  1994     3 1068.487   0.037
     4  1994     4 1027.542   0.034
     4  1994     5  956.271   0.035
     4  1994     6 1071.737   0.037
     4  1994     7 1087.329   0.039
     4  1994     8 1044.654   0.038
     4  1994     9  998.952   0.035
     4  1994    10 1144.781   0.039
     4  1994    11 1113.629   0.039
     4  1994    12 1180.043   0.042
     4  1995     1 1142.923   0.034
     4  1995     2 1119.969   0.035
     4  1995     3 1149.149   0.037
     4  1995     4 1158.869   0.035
     4  1995     5 1192.658   0.037
     4  1995     6 1140.729   0.036
     4  1995     7 1202.649   0.037
     4  1995     8 1081.648   0.033
     4  1995     9 1167.133   0.035
     4  1995    10 1169.701   0.036
     4  1995    11 1064.274   0.032
     4  1995    12 1136.933   0.033
     4  1996     1 1120.024   0.034
     4  1996     2 1169.203   0.035
     4  1996     3 1100.941   0.032
     4  1996     4 1098.870   0.032
     4  1996     5 1154.365   0.033
     4  1996     6 1041.404   0.031
     4  1996     7 1100.638   0.032
     4  1996     8 1212.561   0.034
     4  1996     9 1041.902   0.029
     4  1996    10 1035.444   0.030
     4  1996    11 1074.411   0.030
     4  1996    12 1094.273   0.031
     4  1997     1 1116.131   0.036
     4  1997     2 1129.926   0.035
     4  1997     3  929.811   0.031
     4  1997     4 1038.328   0.034
     4  1997     5 1100.085   0.035
     4  1997     6 1122.463   0.036
     4  1997     7  982.281   0.033
     4  1997     8 1038.808   0.033
     4  1997     9  984.727   0.031
     4  1997    10  950.750   0.031
     4  1997    11  910.569   0.029
     4  1997    12 1011.647   0.032
     4  1998     1  998.499   0.036
     4  1998     2  967.112   0.035
     4  1998     3  965.660   0.034
     4  1998     4  987.247   0.034
     4  1998     5  885.848   0.032
     4  1998     6  893.808   0.032
     4  1998     7  932.313   0.033
     4  1998     8  920.713   0.030
     4  1998     9  922.284   0.032
     4  1998    10  835.097   0.029
     4  1998    11  890.799   0.032
     4  1998    12  932.074   0.033
     4  1999     1  859.585   0.034
     4  1999     2  913.989   0.033
     4  1999     3  964.000   0.036
     4  1999     4  910.973   0.034
     4  1999     5  836.515   0.032
     4  1999     6  942.328   0.033
     4  1999     7  849.808   0.033
     4  1999     8  854.249   0.031
     4  1999     9  902.450   0.034
     4  1999    10  869.065   0.032
     4  1999    11  835.240   0.030
     4  1999    12  769.236   0.028
     4  2000     1  821.541   0.034
     4  2000     2  790.032   0.032
     4  2000     3  750.196   0.032
     4  2000     4  797.802   0.035
     4  2000     5  741.388   0.031
     4  2000     6  782.848   0.033
     4  2000     7  871.045   0.035
     4  2000     8  817.853   0.035
     4  2000     9  829.101   0.034
     4  2000    10  726.272   0.031
     4  2000    11  801.779   0.033
     4  2000    12  784.428   0.034
     4  2001     1  766.519   0.034
     4  2001     2  798.722   0.036
     4  2001     3  873.128   0.036
     4  2001     4  789.562   0.035
     4  2001     5  812.186   0.036
     4  2001     6  778.066   0.036
     4  2001     7  742.718   0.035
     4  2001     8  781.967   0.035
     4  2001     9  765.797   0.034
     4  2001    10  790.377   0.036
     4  2001    11  753.222   0.036
     4  2001    12  790.991   0.036
     4  2002     1  806.660   0.036
     4  2002     2  811.089   0.035
     4  2002     3  772.779   0.036
     4  2002     4  823.220   0.036
     4  2002     5  701.481   0.035
     4  2002     6  913.751   0.041
     4  2002     7  819.783   0.039
     4  2002     8  827.057   0.040
     4  2002     9  890.912   0.043
     4  2002    10  882.253   0.046
     4  2002    11  918.288   0.046
     4  2002    12  852.876   0.046
     4  2003     1  932.089   0.035
     4  2003     2  989.882   0.039
     4  2003     3  898.706   0.034
     4  2003     4  919.647   0.036
     4  2003     5  980.351   0.038
     4  2003     6 1000.646   0.038
     4  2003     7  959.246   0.038
     4  2003     8  985.561   0.039
     4  2003     9  980.565   0.038
     4  2003    10 1077.649   0.041
     4  2003    11 1023.473   0.040
     4  2003    12 1061.301   0.040
     4  2004     1 1022.028   0.035
